mars,jupiter,sum,mean,std,len,amax,amin,planet_a,planet_b,instrument
6.0,11.0,40.40164897235535,0.6623221143009075,2.829819035947883,61.0,13.135380280126885,-4.145107060697217,saturn,ketu,sensex
6.0,12.0,25.95330670316554,0.30178263608332023,1.7482184829952898,86.0,5.942059811970912,-4.908439362034911,saturn,ketu,sensex
7.0,1.0,-16.188692743225026,-0.1635221489214649,1.3496097260179065,99.0,3.5825356436043565,-5.116283931025711,saturn,ketu,sensex
7.0,2.0,-0.7533377703089266,-0.018833444257723164,1.060101106124164,41.0,2.706883120774206,-2.167186689773537,saturn,ketu,sensex
7.0,3.0,2.5033145098291993,0.04172190849715332,1.5839165758866058,60.0,5.170532507246994,-3.910848317943749,saturn,ketu,sensex
7.0,4.0,2.537581614238149,0.16917210761587662,1.6368687600624179,15.0,3.6088583107589445,-3.841478361106365,saturn,ketu,sensex
7.0,5.0,11.213170791689375,0.1601881541669911,1.554741186576993,70.0,5.105813375140689,-2.8948332722609105,saturn,ketu,sensex
7.0,6.0,15.701141872565168,0.22114284327556574,1.0365793894999134,71.0,2.678001520529172,-1.9549645973983232,saturn,ketu,sensex
7.0,7.0,8.28838270323788,0.11840546718911259,1.6060194186349153,70.0,5.683910281343185,-5.233455726088854,saturn,ketu,sensex
7.0,8.0,-16.51265427266366,-0.13760545227219717,1.3980576476080178,120.0,5.102248648416863,-4.853728750864428,saturn,ketu,sensex
7.0,9.0,-2.484569433335659,-0.0487170477124639,1.243165805416535,51.0,2.92036884018132,-2.6339880190115683,saturn,ketu,sensex
7.0,10.0,-32.439537956244465,-0.3119186341946583,2.9642183112717904,104.0,11.170404066913564,-12.768729350035358,saturn,ketu,sensex
7.0,11.0,1.4421597502487846,0.03004499479684968,1.2938598900033955,48.0,3.7843679936493624,-2.3815346704764595,saturn,ketu,sensex
7.0,12.0,9.028239851357089,0.17702431081092332,1.5194253784980356,51.0,3.8028045640551955,-2.960166178074608,saturn,ketu,sensex
8.0,1.0,9.344850627760446,0.38936877615668525,1.436783668258463,24.0,2.6914995955408916,-2.6308140158027182,saturn,ketu,sensex
8.0,2.0,6.673365037616074,0.10763491996154959,0.9557094866755528,62.0,2.52128553647355,-1.962045673850099,saturn,ketu,sensex
8.0,3.0,3.572022871612335,0.07937828603582966,1.355424878833095,45.0,5.649573195393498,-2.302276312926399,saturn,ketu,sensex
8.0,4.0,8.093963949537603,0.08610599946316598,1.4704601546604537,94.0,3.4667113460161714,-3.6508790814495873,saturn,ketu,sensex
8.0,5.0,-9.856446078087746,-0.1895470399632259,1.4480730231031955,52.0,3.0053333995946563,-5.452838890821843,saturn,ketu,sensex
8.0,6.0,2.562045060882567,0.04494815896285205,2.1530204847703414,57.0,6.535837123344823,-7.630461492035446,saturn,ketu,sensex
8.0,7.0,17.853643180693144,0.30260412170666345,2.697057146596919,59.0,17.33933438589976,-3.634706058318271,saturn,ketu,sensex
8.0,8.0,8.133988463626164,0.5422658975750776,2.636397224610662,15.0,6.4148378751671675,-3.254527627430892,saturn,ketu,sensex
8.0,9.0,5.337816740252341,0.06354543738395645,1.3309676985388768,84.0,4.577712422479374,-3.173216134035406,saturn,ketu,sensex
8.0,10.0,-3.854498711024079,-0.5506426730034398,1.0646947968964449,7.0,0.4420418877905119,-2.1925362350894373,saturn,ketu,sensex
8.0,11.0,19.829481114593154,0.18360630661660327,1.5541085603597495,108.0,5.457658686052436,-3.8652346403422966,saturn,ketu,sensex
8.0,12.0,-0.7311420780686144,-0.010297775747445273,2.251387762962983,71.0,7.24243999564389,-7.153854983435382,saturn,ketu,sensex
9.0,1.0,0.7893576101565918,0.006985465576607007,1.831250273659725,113.0,5.5363653086713205,-6.763732616565488,saturn,ketu,sensex
9.0,2.0,17.67698412455139,0.19641093471723764,0.9388454674106759,90.0,3.1100858757813876,-2.3985009369144383,saturn,ketu,sensex
9.0,3.0,25.536543601864818,0.41863186232565275,1.54203533270948,61.0,4.319266178348236,-3.3446513047459048,saturn,ketu,sensex
9.0,4.0,13.426822120483294,0.43312329420913853,0.9034583732147563,31.0,2.215467614981481,-2.150867066110096,saturn,ketu,sensex
9.0,5.0,12.864465297313636,0.17384412563937346,1.3248585907756374,74.0,4.20690132558057,-4.059069697925832,saturn,ketu,sensex
9.0,6.0,-6.751231086164957,-0.11640053596836132,1.86920267169819,58.0,3.304091169959822,-8.260884993435303,saturn,ketu,sensex
9.0,7.0,-1.6820109909992933,-0.056067033033309774,2.222229926056612,30.0,3.4713075209206856,-5.831469753001562,saturn,ketu,sensex
9.0,8.0,37.90645490242716,1.02449878114668,2.6769244965413903,37.0,7.032299562771227,-4.780320227218226,saturn,ketu,sensex
9.0,9.0,6.8153334267934245,0.22717778089311416,1.6430433380881946,30.0,4.948134831460682,-2.9428792314914243,saturn,ketu,sensex
9.0,10.0,-21.884642529230575,-0.17648905265508527,1.7116878467932213,124.0,9.13298541007963,-5.337434718677625,saturn,ketu,sensex
9.0,11.0,-13.147704625845003,-0.31304058632964293,3.7780210616183654,42.0,8.221009208901297,-10.956435420653532,saturn,ketu,sensex
9.0,12.0,-20.318446858486023,-0.2783348884724113,1.7580608910074305,73.0,5.043030570042606,-6.126182220266019,saturn,ketu,sensex
10.0,1.0,8.91067735902037,0.49503763105668724,1.4033965171850808,18.0,4.351482715307742,-1.3285982870273716,saturn,ketu,sensex
10.0,2.0,3.7187376470584677,0.0701648612652541,1.314470979718965,53.0,2.8152671755725223,-2.4729458917835623,saturn,ketu,sensex
10.0,3.0,19.80930261476863,0.20634690223717322,1.1100388042098683,96.0,4.288523473999661,-1.8474847438292086,saturn,ketu,sensex
10.0,4.0,-10.017861544850732,-0.0776578414329514,1.3224346296238942,129.0,3.694006337146849,-3.3969165239131405,saturn,ketu,sensex
10.0,5.0,1.7362924744488861,0.03215356434164604,1.4165041565148182,54.0,3.117265970941019,-3.128262288591921,saturn,ketu,sensex
10.0,6.0,28.526991211221613,0.4017886086087551,1.6539427950337566,71.0,3.7037457853878353,-4.066474474147119,saturn,ketu,sensex
10.0,7.0,-13.457881143748587,-0.16021287075891175,2.5744657130569073,84.0,9.287966921297919,-8.736535184960747,saturn,ketu,sensex
10.0,8.0,16.951817216627504,0.15992280393044814,1.6339416051560431,106.0,5.767543669165365,-4.666989220872953,saturn,ketu,sensex
10.0,9.0,13.62447329346069,0.2309232761603507,2.365986218230481,59.0,7.1476406620390565,-3.7938337733334326,saturn,ketu,sensex
10.0,10.0,-6.222797691665949,-0.08642774571758263,2.353702055743946,72.0,5.739194664145653,-7.247049854246312,saturn,ketu,sensex
10.0,11.0,-0.915470930536733,-0.014304233289636453,1.5067720790873003,64.0,2.959215992712938,-4.807677836389779,saturn,ketu,sensex
10.0,12.0,18.69550768890072,0.22799399620610633,1.860955886342086,82.0,6.894273325090916,-4.363586477630688,saturn,ketu,sensex
11.0,1.0,-14.231640418162309,-0.20928882967885748,1.449282151101175,68.0,4.045453981565328,-3.8286782618548454,saturn,ketu,sensex
11.0,2.0,-1.425193727471207,-0.024572305646055292,1.6962115441656118,58.0,4.1983327920320335,-3.4162636514315503,saturn,ketu,sensex
11.0,3.0,-5.874350229036384,-0.11988469855176294,1.4481332559836178,49.0,2.9145314787701437,-3.9727293737000235,saturn,ketu,sensex
11.0,4.0,10.20699746799426,0.30930295357558363,1.1421631357245174,33.0,3.3794887401095597,-1.5915479517873754,saturn,ketu,sensex
11.0,5.0,7.914834614806033,0.1465710113852969,1.157910423464853,54.0,3.357803413099414,-2.1384040925764514,saturn,ketu,sensex
11.0,6.0,-1.5414699186167566,-0.03425488708037237,1.982109658894234,45.0,3.7728476195714844,-6.4625506924461895,saturn,ketu,sensex
11.0,7.0,-18.674262603673203,-0.27064148700975654,2.1712048003639066,69.0,5.381026438569214,-6.030961625737474,saturn,ketu,sensex
11.0,8.0,4.892585712972705,0.14389957979331486,1.0314511920110074,34.0,2.4878956754007753,-2.251253994479463,saturn,ketu,sensex
11.0,9.0,28.37185672798009,0.3187849070559561,0.9917951231695864,89.0,3.2318694896442013,-3.071454126100892,saturn,ketu,sensex
11.0,10.0,3.0284291761429323,0.15939100927068064,1.8183275756568962,19.0,2.928471604624572,-4.145064454600156,saturn,ketu,sensex
11.0,11.0,4.86477631710774,0.051208171759028843,1.3042399771476962,95.0,3.606347171020996,-6.1680325114367935,saturn,ketu,sensex
11.0,12.0,-4.2105169962085105,-0.056898878327142036,1.7990277556395144,74.0,5.478360374351232,-4.524677777442909,saturn,ketu,sensex
12.0,1.0,14.068119924866185,0.1803605118572588,1.3378429645513492,78.0,4.151873712805965,-3.599647629430369,saturn,ketu,sensex
12.0,2.0,-7.9627010577522865,-0.1447763828682234,1.598093595789304,55.0,3.984811592959292,-2.8559321592375397,saturn,ketu,sensex
12.0,3.0,-7.766316393084311,-0.138684221305077,1.5701575364128275,56.0,2.8394823256712387,-4.09505156287473,saturn,ketu,sensex
12.0,4.0,-13.836528997130491,-0.2096443787444014,1.6651889265753421,66.0,3.131515556365261,-4.832463086552097,saturn,ketu,sensex
12.0,5.0,18.700120056351956,0.24933493408469276,0.950430993195941,75.0,2.3073835552730015,-2.3123562617604065,saturn,ketu,sensex
12.0,6.0,12.105204058642695,0.23735694232632734,1.7181839457942207,51.0,3.935441657579064,-4.677140867508034,saturn,ketu,sensex
12.0,7.0,-4.259547026613843,-0.07606333976096148,0.7177427200929913,56.0,1.0985453726171768,-2.1016313538497977,saturn,ketu,sensex
12.0,8.0,-3.718389077164588,-0.04374575384899516,0.8637850626959181,85.0,1.9819596160211894,-2.0999141039458658,saturn,ketu,sensex
12.0,9.0,-9.984368508210014,-0.1447009928726089,1.19763498246329,69.0,3.0387101621480284,-2.823852915338998,saturn,ketu,sensex
12.0,10.0,2.469676087357193,0.01843041856236711,1.2931060756911945,134.0,3.7159981558321897,-5.28117072254064,saturn,ketu,sensex
12.0,11.0,8.845471749816646,0.1404043134891531,0.9117884520747126,63.0,2.377017922969382,-3.3423273834232603,saturn,ketu,sensex
12.0,12.0,0.22418755832237647,0.0047699480494122655,1.1323808052466118,47.0,3.213467347151333,-2.32503960488305,saturn,ketu,sensex
1.0,1.0,30.762393529974617,0.7154045006970841,1.8339742932920373,43.0,5.379218744678682,-3.0872623996845205,pluto,mars,sensex
1.0,2.0,-10.056038697906862,-0.20522527954911962,1.5743523994957878,49.0,3.025646143099503,-4.411540856569562,pluto,mars,sensex
1.0,3.0,8.696974136412228,0.202255212474703,1.1962522483167135,43.0,3.131515556365261,-2.146763910806726,pluto,mars,sensex
1.0,4.0,0.10960063611792226,0.0024909235481345967,1.3732370418851938,44.0,2.4172405748010384,-4.832463086552097,pluto,mars,sensex
1.0,5.0,-1.2553730388077389,-0.023686283751089412,1.3188207992172092,53.0,3.357803413099414,-4.09505156287473,pluto,mars,sensex
1.0,6.0,5.0792516345987,0.09959316930585686,1.5174820321446965,51.0,4.5846853778476415,-2.944547481609605,pluto,mars,sensex
1.0,7.0,6.279762967626536,0.1255952593525307,1.3533230414267612,50.0,3.2741398446170855,-3.599647629430369,pluto,mars,sensex
1.0,8.0,10.560726109427911,0.1760121018237985,1.4343842115960976,60.0,2.99839959833057,-2.8893356046675644,pluto,mars,sensex
1.0,9.0,-6.281016172592544,-0.08374688230123392,1.2332661420046513,75.0,2.8394823256712387,-3.782173454471427,pluto,mars,sensex
1.0,10.0,-2.540046504372018,-0.032152487397114154,1.4982971049689389,79.0,3.331226174740909,-4.138708098145383,pluto,mars,sensex
1.0,11.0,-17.21648623841421,-0.33108627381565786,2.2568661654098974,52.0,3.2685596597951783,-11.138549903646444,pluto,mars,sensex
1.0,12.0,15.819086421331406,0.3365763068368384,1.78359333128194,47.0,8.254090864697371,-2.7679323754540186,pluto,mars,sensex
2.0,1.0,7.233484070092897,0.11302318859520151,1.4177851551164218,64.0,5.298087379261807,-2.6822530381176657,pluto,mars,sensex
2.0,2.0,1.4059870426465602,0.03347588196777524,1.3198274659874898,42.0,2.9746522396566943,-4.284406745990744,pluto,mars,sensex
2.0,3.0,-14.806660919015588,-0.3290369093114575,1.6032136352799715,45.0,1.855371785624671,-3.7680574288712076,pluto,mars,sensex
2.0,4.0,17.79851328943431,0.3178305944541841,1.7903069857091347,56.0,3.453465156575075,-6.763732616565488,pluto,mars,sensex
2.0,5.0,24.955467671945026,0.38992918237414104,1.6363853129041444,64.0,7.1476406620390565,-4.176399012305954,pluto,mars,sensex
2.0,6.0,27.755400668329024,0.42700616412813885,1.4607100757732538,65.0,6.3688718966268265,-3.5972310165454657,pluto,mars,sensex
2.0,7.0,2.2220620747655397,0.02677183222609084,1.7717710649922123,83.0,4.323518449496833,-3.535754824063564,pluto,mars,sensex
2.0,8.0,23.31369687384903,0.34796562498282135,1.5979024794166916,67.0,5.5363653086713205,-4.724416712105251,pluto,mars,sensex
2.0,9.0,3.7582169199688353,0.061610113442112056,1.72146466855816,61.0,6.894273325090916,-4.363586477630688,pluto,mars,sensex
2.0,10.0,6.629813215424484,0.13812110865467675,1.6850127762639246,48.0,4.137352932371363,-3.6508790814495873,pluto,mars,sensex
2.0,11.0,-2.2824197452610337,-0.04657999480124558,1.412182205278778,49.0,4.509933172835323,-3.956146843384245,pluto,mars,sensex
2.0,12.0,-0.1962042578899892,-0.0034421799629822665,1.7048863422878282,57.0,4.989499823719656,-3.8332811493164587,pluto,mars,sensex
3.0,1.0,-22.528990681683013,-0.33625359226392554,2.295256574102869,67.0,4.694286668894088,-10.956435420653532,pluto,mars,sensex
3.0,2.0,33.811793156155396,0.5829619509681965,2.5608067901308247,58.0,8.221009208901297,-4.513896987366373,pluto,mars,sensex
3.0,3.0,7.831552252372235,0.1373956535503901,2.4460887105057796,57.0,5.615208733906418,-7.111516448478672,pluto,mars,sensex
3.0,4.0,14.877144403263625,0.2975428880652725,3.391058964446919,50.0,9.287966921297919,-8.736535184960747,pluto,mars,sensex
3.0,5.0,-10.366347041781209,-0.22535537047350454,2.195945480701983,46.0,4.881758544069403,-6.61028306327921,pluto,mars,sensex
3.0,6.0,-0.8896594268215772,-0.022811780174912234,2.2298824559448667,39.0,5.457658686052436,-4.908439362034911,pluto,mars,sensex
3.0,7.0,18.219038545524157,0.3253399740272171,2.355709235857302,56.0,6.619075656699014,-4.972408955232355,pluto,mars,sensex
3.0,8.0,-13.84467210521791,-0.26624369433111367,2.3097127896341076,52.0,5.942059811970912,-7.4070275643352,pluto,mars,sensex
3.0,9.0,-17.295085583544164,-0.32632236950083326,1.6903128079341543,53.0,3.5940148815868156,-5.784779568141318,pluto,mars,sensex
3.0,10.0,8.99601043029281,0.1697360458545813,2.077657459364174,53.0,5.513848067375204,-7.066424442726049,pluto,mars,sensex
3.0,11.0,21.97192501356189,0.3923558038136052,2.31072703509369,56.0,7.420698433203365,-5.871780134803273,pluto,mars,sensex
3.0,12.0,-9.829737677618203,-0.1694782358210035,1.8238763534862192,58.0,4.502552555049388,-4.806433164005053,pluto,mars,sensex
4.0,1.0,11.114371185932752,0.13721445908558952,1.7025260913940312,81.0,4.03432689958465,-4.780320227218226,pluto,mars,sensex
4.0,2.0,13.864619293715542,0.2520839871584644,1.8468947079273756,55.0,4.5126282696710485,-3.826281351820937,pluto,mars,sensex
4.0,3.0,15.455409815277058,0.33598716989732735,2.025753997382797,46.0,10.608888033859198,-2.576417296157807,pluto,mars,sensex
4.0,4.0,25.478198182992852,0.579049958704383,1.997588524547211,44.0,7.309597359609121,-3.810023271821439,pluto,mars,sensex
4.0,5.0,-15.811475192147814,-0.2773943016166283,2.8081289686512494,57.0,5.805285746555233,-12.768729350035358,pluto,mars,sensex
4.0,6.0,-3.3517857953791563,-0.07980442369950372,1.885207218250173,42.0,3.1871157696857555,-7.247049854246312,pluto,mars,sensex
4.0,7.0,-10.615818877219384,-0.24687950877254383,2.0856541539688513,43.0,3.3177409561549354,-8.411099564783475,pluto,mars,sensex
4.0,8.0,1.5314537359544476,0.028895353508574483,2.8521496993654267,53.0,11.170404066913564,-9.756582506103717,pluto,mars,sensex
4.0,9.0,-1.7382773098384519,-0.03476554619676904,1.9663753035163776,50.0,6.4148378751671675,-5.44125380615087,pluto,mars,sensex
4.0,10.0,2.071691060797776,0.037667110196323204,2.1003905348834593,55.0,4.948134831460682,-5.831469753001562,pluto,mars,sensex
4.0,11.0,-22.660437357260058,-0.3433399599584857,2.3535815888369953,66.0,4.854003278833807,-6.4625506924461895,pluto,mars,sensex
4.0,12.0,50.26861133173186,0.7616456262383615,2.77689807651619,66.0,17.33933438589976,-2.9539235854520784,pluto,mars,sensex
5.0,1.0,6.108725246680515,0.10908437940500919,2.303886383846544,56.0,7.716915520579848,-7.630461492035446,pluto,mars,sensex
5.0,2.0,22.15440125954884,0.3754983264330312,1.4644016783982252,59.0,3.271260324258196,-3.330136563232189,pluto,mars,sensex
5.0,3.0,-1.0999152615668297,-0.022447250236057748,1.7623258232477397,49.0,5.067696395814192,-3.1720737901887675,pluto,mars,sensex
5.0,4.0,2.3661783498825493,0.05502740348564068,2.6311003935570576,43.0,10.457371225577262,-4.059069697925832,pluto,mars,sensex
5.0,5.0,21.44926306606884,0.40470307671828004,1.6806402872752673,53.0,5.65714571057625,-3.8175437381810506,pluto,mars,sensex
5.0,6.0,-18.25135290676683,-0.2500185329694086,2.023625897891175,73.0,3.196870208652758,-6.527775037278616,pluto,mars,sensex
5.0,7.0,20.13049483676982,0.29174630198217133,1.197743064032125,69.0,3.0053333995946563,-3.039982481779624,pluto,mars,sensex
5.0,8.0,0.8978381789825782,0.012132948364629435,1.330935448782619,74.0,3.6930828226252377,-4.125366609728021,pluto,mars,sensex
5.0,9.0,27.075041658539174,0.49227348470071225,2.142047831905752,55.0,13.135380280126885,-2.317420837515094,pluto,mars,sensex
5.0,10.0,2.047980737462551,0.04015648504828531,1.7030541619906274,51.0,5.0566690062127995,-2.6750159476608637,pluto,mars,sensex
5.0,11.0,-1.5272980062308026,-0.03249570226022984,2.1043098584394944,47.0,7.919697824951588,-4.974538400249429,pluto,mars,sensex
5.0,12.0,-0.9498439084400627,-0.015076887435556552,1.6342896990656095,63.0,3.3480608094287545,-4.145107060697217,pluto,mars,sensex
6.0,1.0,-1.1999257507846912,-0.023527955897739043,1.1776574588918372,51.0,2.7985676073640997,-2.4388330994493224,pluto,mars,sensex
6.0,2.0,2.3704901250608867,0.0483773494910385,1.2369690712299937,49.0,3.207880859343537,-2.925821279466956,pluto,mars,sensex
6.0,3.0,-2.8433936664857598,-0.048193112991284065,1.0655219192324055,59.0,2.524628782419036,-2.341851272999107,pluto,mars,sensex
6.0,4.0,2.2963686702627393,0.04332771075967433,1.3609551745169621,53.0,5.79236618618173,-3.4396263406758165,pluto,mars,sensex
6.0,5.0,2.0738042009621678,0.028802836124474554,1.1557070207662494,72.0,3.3012207865025456,-3.972667740281577,pluto,mars,sensex
6.0,6.0,6.457149324221722,0.08968262950307947,1.1129478454475306,72.0,2.5792952306342043,-2.3771002505044714,pluto,mars,sensex
6.0,7.0,6.10428137148041,0.1130422476200076,1.3401318605077186,54.0,5.478360374351232,-3.1794690521081526,pluto,mars,sensex
6.0,8.0,2.993031264656025,0.053446986868857585,1.2262070886057783,56.0,4.351939181699804,-3.4494626479855905,pluto,mars,sensex
6.0,9.0,3.0392761707567577,0.04902058339930254,1.5485096068408308,62.0,4.351482715307742,-4.524677777442909,pluto,mars,sensex
6.0,10.0,3.0425691638410908,0.03951388524468949,1.1613306296562478,77.0,3.7728476195714844,-3.0031361516707045,pluto,mars,sensex
6.0,11.0,16.913724662318884,0.24873124503410124,1.0961676919048513,68.0,3.4288874550649773,-3.1665240874508394,pluto,mars,sensex
6.0,12.0,15.765595282420035,0.3503465618315563,1.1341597033436526,45.0,3.495965977310722,-1.854684345733737,pluto,mars,sensex
7.0,1.0,-16.883544129920715,-0.21371574848000904,1.3463851532914075,79.0,4.265597792973774,-3.772723791043253,pluto,mars,sensex
7.0,2.0,2.481148814319788,0.03544498306171126,1.08909408797974,70.0,3.329280139121926,-2.1649058574404467,pluto,mars,sensex
7.0,3.0,-3.40200267683477,-0.042525033460434625,1.273341088404298,80.0,3.5551713132101925,-2.993422511270427,pluto,mars,sensex
7.0,4.0,-16.12783820710648,-0.18753300240821486,1.1628283462728934,86.0,2.237340525470466,-3.2384121226597284,pluto,mars,sensex
7.0,5.0,11.625183343561018,0.1336227970524255,0.998969259573892,87.0,2.084303214908023,-2.3175933265390913,pluto,mars,sensex
7.0,6.0,4.967841020175125,0.07199769594456702,1.0021094346928516,70.0,2.754086549286261,-2.197598639341236,pluto,mars,sensex
7.0,7.0,8.388751480691253,0.10356483309495375,1.2200140159962143,81.0,5.710963477287412,-2.678373850093263,pluto,mars,sensex
7.0,8.0,5.609516493838287,0.06925329004738626,1.0692059013399677,81.0,2.4878956754007753,-2.5511779975684434,pluto,mars,sensex
7.0,9.0,3.99236739075353,0.07393272945839871,1.469342783668732,54.0,5.544123478917973,-3.7955667612144084,pluto,mars,sensex
7.0,10.0,-15.759952738102854,-0.30901868113927167,1.191065412879239,51.0,1.9876670147679132,-3.601043284262573,pluto,mars,sensex
7.0,11.0,-4.3881674504341435,-0.06648738561263853,1.1052827115136645,66.0,2.5696496565003946,-3.2802448286297303,pluto,mars,sensex
7.0,12.0,-6.4059728149417525,-0.08319445214210068,1.293360327142629,77.0,3.5752282386493306,-3.173216134035406,pluto,mars,sensex
8.0,1.0,11.859129424970549,0.15604117664434933,1.4949462205763093,76.0,5.683910281343185,-3.4927773275962637,pluto,mars,sensex
8.0,2.0,4.093223949487243,0.04599128033131733,1.714812909752074,89.0,6.535837123344823,-5.233455726088854,pluto,mars,sensex
8.0,3.0,3.5530534238149576,0.04037560708880634,0.9341852821253029,88.0,3.091182105317669,-3.062924476304063,pluto,mars,sensex
8.0,4.0,-29.399185057335806,-0.31955635931886744,1.3860482414317583,92.0,3.219487694625811,-7.227564154221556,pluto,mars,sensex
8.0,5.0,5.901985670417031,0.07286402062243248,1.5351411235973076,81.0,7.588229339339714,-5.8089687250740045,pluto,mars,sensex
8.0,6.0,-19.313157412475494,-0.2508202261360454,1.087634614527921,77.0,1.8377946464242845,-4.532656203964969,pluto,mars,sensex
8.0,7.0,15.59018525159572,0.2362149280544806,1.3252192584951712,66.0,3.779907055587084,-3.558658266643955,pluto,mars,sensex
8.0,8.0,12.29850901646903,0.16847272625300042,1.1607467656752228,73.0,3.8102511344916934,-4.489127893383216,pluto,mars,sensex
8.0,9.0,-4.626999030452248,-0.04673736394396211,1.2018533364660597,99.0,2.8905607603705974,-4.3575310559006315,pluto,mars,sensex
8.0,10.0,4.097767026921107,0.05058971638174207,1.8820526818137588,81.0,5.631659056316596,-8.260884993435303,pluto,mars,sensex
8.0,11.0,11.191960702899866,0.13989950878624832,1.1917466052569794,80.0,3.032870213486949,-2.800565770862795,pluto,mars,sensex
8.0,12.0,4.983127300807137,0.0701848915606639,1.177005090510329,71.0,3.6559785127699307,-2.7956586924959836,pluto,mars,sensex
9.0,1.0,26.79906088208072,0.25045851291664223,1.1046054804418493,107.0,5.649573195393498,-2.323809523809528,pluto,mars,sensex
9.0,2.0,1.014408389731115,0.012680104871638936,1.0572012891039133,80.0,2.794535111484353,-2.74912527832053,pluto,mars,sensex
9.0,3.0,11.527205881071557,0.12529571609860388,1.1956546387117524,92.0,2.608218936692497,-3.7705476820500516,pluto,mars,sensex
9.0,4.0,-3.296291861644972,-0.03832897513540665,1.3166908103168953,86.0,3.4564900340301463,-4.295345850192234,pluto,mars,sensex
9.0,5.0,5.734445667617959,0.07545323246865736,1.397572571096059,76.0,3.3794887401095597,-5.28117072254064,pluto,mars,sensex
9.0,6.0,0.7546489108270151,0.009674986036243784,1.6715814614196776,78.0,4.151873712805965,-6.1680325114367935,pluto,mars,sensex
9.0,7.0,18.597384948261784,0.1823273034143312,1.5335527885846816,102.0,5.170532507246994,-3.910848317943749,pluto,mars,sensex
9.0,8.0,10.123944175491626,0.0888065278551897,1.1645620751465264,114.0,3.554137465855356,-2.5644841872501822,pluto,mars,sensex
9.0,9.0,23.783733370954934,0.3497607848669843,1.4045712719010242,68.0,5.105813375140689,-4.1157072137039785,pluto,mars,sensex
9.0,10.0,18.862239789601976,0.21680735390347097,1.223262402474688,87.0,3.7372979608538692,-4.735527316172483,pluto,mars,sensex
9.0,11.0,7.540598437171652,0.09195851752648355,1.5176547728557184,82.0,6.427830997998285,-6.883184854922176,pluto,mars,sensex
9.0,12.0,-1.7067603077478224,-0.02797967717619381,1.4840210010151367,61.0,5.1260722480255705,-4.527587357478657,pluto,mars,sensex
10.0,1.0,-11.629978792070515,-0.15302603673776993,1.263658616501087,76.0,2.5785275798718477,-4.910223525100776,pluto,mars,sensex
10.0,2.0,-4.229621745917823,-0.054225919819459276,1.117508591883922,78.0,3.2318694896442013,-3.392326220315367,pluto,mars,sensex
10.0,3.0,1.3983912662236193,0.017264089706464435,1.6817474200268276,81.0,11.053047602318621,-7.210031347962376,pluto,mars,sensex
10.0,4.0,-9.20297267522735,-0.08682049693610708,1.193354353434863,106.0,3.1440258751902483,-5.2679497907949795,pluto,mars,sensex
10.0,5.0,-15.763722674763862,-0.2627287112460644,1.7568822531140058,60.0,3.785556028019599,-7.153854983435382,pluto,mars,sensex
10.0,6.0,33.67623793031479,0.47431321028612383,1.611122530824538,71.0,7.24243999564389,-5.849380445094621,pluto,mars,sensex
10.0,7.0,9.750902217942413,0.19119416113612572,1.5962660827631137,51.0,4.285331085223776,-4.693172060248907,pluto,mars,sensex
10.0,8.0,-18.388695699013518,-0.3343399218002458,1.4125764049326717,55.0,2.7132033591708904,-5.63442914234561,pluto,mars,sensex
10.0,9.0,-2.532313879370375,-0.04084377224790928,1.471403782357429,62.0,3.8682836151190614,-4.0941099683342586,pluto,mars,sensex
10.0,10.0,15.157107818235286,0.2134803918061308,1.8108986213278522,71.0,7.377212924156273,-5.116283931025711,pluto,mars,sensex
10.0,11.0,4.740296499670238,0.06156229220350959,1.3423396655308817,77.0,2.648063410724988,-6.126182220266019,pluto,mars,sensex
10.0,12.0,25.88637178347635,0.23112831949532456,1.395527736083502,112.0,5.043030570042606,-4.024543390372914,pluto,mars,sensex
11.0,1.0,7.69501131031346,0.11316193103402147,1.2465609939282942,68.0,2.650148556876064,-3.843696055100776,pluto,mars,sensex
11.0,2.0,-1.28247994501971,-0.019431514318480454,1.4157033525828477,66.0,3.935441657579064,-4.941836136915223,pluto,mars,sensex
11.0,3.0,18.285999073583774,0.2539722093553302,1.3567511391617424,72.0,3.246374484304204,-4.197779156592995,pluto,mars,sensex
11.0,4.0,9.168805646735532,0.17299633295727418,1.0086223923119142,53.0,3.291128262943377,-1.7065114815979832,pluto,mars,sensex
11.0,5.0,8.461032863578833,0.11132937978393201,0.8501317465419461,76.0,3.0867741223228107,-1.4252769530705311,pluto,mars,sensex
11.0,6.0,12.745696407790602,0.27708035669110004,1.2243409087379296,46.0,3.928876303899731,-2.426098301258006,pluto,mars,sensex
11.0,7.0,-10.810129968501437,-0.24022511041114306,1.6749177185797104,45.0,6.68116228503659,-3.5705021308134355,pluto,mars,sensex
11.0,8.0,0.7808761811445408,0.015016849637395016,1.7993646447528573,52.0,4.5461697789052735,-5.822110596284579,pluto,mars,sensex
11.0,9.0,0.043881184677141416,0.0009751374372698093,1.4635760770740047,45.0,3.5037878787878896,-4.31310297909262,pluto,mars,sensex
11.0,10.0,4.858438793769649,0.11567711413737258,2.017710242221315,42.0,5.20751839351532,-6.030961625737474,pluto,mars,sensex
11.0,11.0,1.909170614013179,0.028926827485048167,1.3833420184749192,66.0,3.231401808081902,-3.233835608569946,pluto,mars,sensex
11.0,12.0,8.094086525444167,0.13268994304006831,1.630551381170314,61.0,3.831428177936913,-5.7043925603482375,pluto,mars,sensex
